RESID,SS,PreySS,PredSS,PPratio,ExoticSS,Richness,Evenness,NatStock,Nnatstock,IntrodUndes,Fishkills,FishPres,CatchRate,FishSize,CatchVar,AnglerSatis,FreqTourn,RatioFishing,SPP1comp,LargeFish,StockedFish,PopDen,SizeStruc,Condition,GRate,NatMort,R_age1,R_adult,CRA,BAS,PIK,PER,CAT,SUN,MOR,TRT,SAL
SD7,3,3,3,3,1,3,3,4,1,1,1,3,3,3,3,3,2,5,3,3,4,2,4,3,4,3,2,2,0,0,0,1,0,0,0,0,0
SD8,3,3,3,3,1,4,4,1,1,1,1,4,4,3,3,4,5,5,4,3,1,3,3,3,3,3,3,3,0,0,0,1,0,0,0,0,0
SD9,3,3,3,3,3,5,3,1,1,4,1,2,2,3,4,3,2,2,2,2,1,2,3,3,4,3,2,2,0,0,0,1,0,0,0,0,0
TN17,3,3,3,3,3,2,3,1,1,2,2,2,3,3,3,3,1,3,2,3,1,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TN20,3,3,3,3,1,3,3,1,1,1,1,2,2,2,3,2,1,3,2,1,1,2,3,3,3,3,4,3,0,1,0,0,0,0,0,0,0
TN29,3,3,3,3,2,3,3,1,3,2,1,3,3,3,3,3,3,4,2,3,1,3,4,4,3,3,3,3,0,1,0,0,0,0,0,0,0
TX128,3,3,3,3,1,3,3,1,3,1,1,3,3,3,2,3,3,4,2,3,1.1,3,4,4,3,3,3,3,0,1,0,0,0,0,0,0,0
TX13,3,3,3,3,3,3,3,1,3,1,1,2,3,3,3,3,1,5,3,3,2,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TX132,3,3,3,3,1,2,3,3,1,1,1,2,3,3,2,4,3,3,3,3,3,3,3,3,3,3,4,4,0,1,0,0,0,0,0,0,0
TX134,3,3,3,3,1,3,3,1,1,1,1,1,2,3,3,3,1,5,2,3,1,3,3,3,2,3,3,3,0,0,0,0,1,0,0,0,0
TX139,3,3,3,3,1,3,3,3,1,1,3,4,3,3,3,3,3,3,2,2,1,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TX145,3,3,3,3,1,3,3,1,1,1,3,1,4,4,3,4,1,5,3,2,1,4,4,3,3,3,3,3,1,0,0,0,0,0,0,0,0
TX152,3,3,3,3,1,3,3,1,1,1,2,1,3,3,3,3,1,4,2,1,1,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TX158,3,3,3,3,2,4,4,2,1,2,2,2,3,3,3,3,1,4,2,2.7,1.9,4,4,4,4,2,4,4,0,0,0,0,1,0,0,0,0
TX161,3,3,3,3,2,3,3,3,1,1,2,3,3,4,3,3,2,3,1,2,1,4,4,3,3,3,2,3,0,1,0,0,0,0,0,0,0
TX170,3,3,3,3,2,3,3,1,3,1,1,2,3,3,3,3,2,3,2,1,1,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TX182,3,3,3,3,3,3,2,4,1,2,1,3,2,3,3,3,3,4,3,3,2,2,4,4,3,3,2,3,0,1,0,0,0,0,0,0,0
TX188,3,3,3,3,3,2,3,1,1,2,2,1,2,2,2,2,1,4,4,2,1.6,3,3,3,3,3,3,3,0,0,0,0,1,0,0,0,0
TX200,3,3,3,3,3,3,3,1,2,1,3,2,3,3,3,3,1,4,2,2,1,2,3,4,3,3,3,3,0,1,0,0,0,0,0,0,0
TX201,3,3,3,3,3,3,3,1,2,1,1,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TX226,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,2,1,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TX23,3,3,3,4,2,3,3,2,3,2,3,3,4,3,3,4,3,3,2,1,1,5,1,2,1,4,4,3,0,0,0,0,1,0,0,0,0
TX24,3,3,3,3,1,3,2,2,1,1,2,2,2,2,3,2,2,4,3,1,1,2,2,3,3,4,2,2,0,1,0,0,0,0,0,0,0
TX247,3,3,3,3,2,2,3,2,4,1,4,2,3,3,3,2,1,4,2,2,1,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TX268,3,3,3,3,1,3,3,1,2,1,1,1,4,3,3,3,1,4,2,1,1,3,4,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TX28,3,3,3,3,1,3,3,3,4,1,1,2,3,3,3,4,4,3,1,2,1,3,3,3,3,3,3,2,0,1,0,0,0,0,0,0,0
TX280,3,3,3,3,1,5,3,1,3,1,3,3,3,4,3,3,3,4,2,2,1.7,3,4,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TX286,3,3,3,3,1,2,3,4,1,1,4,2,2,3,4,3,1,5,3,3,1,3,4,4,4,2,4,4,1,0,0,0,0,0,0,0,0
TX287,3,3,3,3,1,2,3,1,1,1,1,2,3,3,4,3,1,4,3,2,1,3,4,4,3,3,3,3,1,0,0,0,0,0,0,0,0
TX290,3,3,3,3,2,3,3,1,1,1,1,4,4,3,1,4,4,4,3,3,1,4,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TX292,3,3,3,3,2,2,3,1,1,1,1,4,3,3,3,3,1,2,4,3,1,4,4,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TX293,3,3,3,3,2,2,3,1,4,2,1,3,2,4,1,3,2,2,4,3,3,3,4,4,4,3,3,3,0,1,0,0,0,0,0,0,0
TX294,3,3,3,3,1,3,3,1,2,1,1,3,3,3,3,3,3,2,3,2,1,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TX295,3,3,3,3,2,4,4,1,2,1,1,5,3,4,3,4,5,5,4,4,1,3,4,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TX296,3,3,3,3,3,3,3,1,1,1,2,4,3,4,3,4,4,5,3,3,1,3,4,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TX298,3,3,3,3,1,3,3,1,1,1,1,3,3,3,3,3,3,3,1,2,1,4,3,3,3,3,3,3,0,0,0,1,0,0,0,0,0
TX49,3,3,3,3,2,3,3,1,3,1,1,2,3,3,3,3,1,5,3,3,2,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TX63,3,3,3,3,1,3,3,2,3,1,1,1,3,3,3,4,2,3,3,3,1.1,4,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TX64,3,3,3,3,2,3,3,1,2,1,1,2,3,3,3,3,1,4,3,3,1,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TX7,3,3,3,3,1,3,3,1,1,1,1,5,5,3,3,4,4,3,1,1,1,3,3,3,3,3,4,2,0,1,0,0,0,0,0,0,0
TX70,3,3,3,3,1,4,4,1,1,1,1,4,4,3,3,4,4,3,2,2,1,3,3,3,3,3,2,4,0,1,0,0,0,0,0,0,0
TX74,3,3,3,3,1,2,2,1,1,1,1,2,2,2,3,3,2,3,1,1,1,3,2,3,3,2.4,2,3,0,1,0,0,0,0,0,0,0
TX80,3,3,3,3,4,3,3,1,1,3,1,3,3,3,3,3,2,2,2,2,1.9,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TX82,3,3,3,3,4,3,3,3,1,3,3,3,3,3,3,3,2,4,2,2,1,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TX84,3,3,3,3,1,3,3,3,3,1,1,2,3,3,3,3,1,4,2,2,1,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0
TX88,3,3,3,3,1,3,3,2,2,1,1,3,3,3,3,4,3,3,3,2,1,4,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TX95,3,3,3,3,2,3,3,2,2,2,3,3,3,3,3,3,2,4,3,2,1,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
UT17,3,3,3,3,2,4,3,3,3,3,3,4,3,2,4,3,3,2,3,1,1,3,2,3,3,2.9,3.3,3,0,0,0,1,0,0,0,0,0
VA10,3,3,3,3,2,2,2,3,3,2,1,4,4,3,3,3,4,3,2,2,1,2,4,3,2,2,3,3,0,1,0,0,0,0,0,0,0
VA13,3,3,3,3,2,3,3,2,1,2,2,2,3,2,3,3,1,4,3,2,1,3,2,3,3,3,2,3,0,1,0,0,0,0,0,0,0
VA16,3,3,3,3,3,3,3,1,1,2,3,3,3,3,3,3,1,5,2,2,1,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
VA20,3,3,3,3,3,3,3,3,2,3,3,4,4,4,3,3,4,3,4,3,1,4,4,4,4,4,3,3,0,1,0,0,0,0,0,0,0
VA29,3,3,3,3,2,2,2,3,2,2,1,3,3,3,3,3,3,3,3,2,1,2,3,3,3,1,2,2,0,1,0,0,0,0,0,0,0
VA33,3,3,3,3,3,3,3,4,4,3,1,1,2,3,3,3,1,5,3,2,1,1,3,3,3,1,1,1,0,1,0,0,0,0,0,0,0
VA46,3,3,3,3,2,3,3,1,1,2,1,3,3,2,1,3,1,3,3,3,1,3,4,3,3,3,3,3,0,1,0,0,0,0,0,0,0
VA47,3,3,3,3,3,3,2,1,1,4,1,2,3,3,1,3,1,2,3,3,1,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
VA5,3,3,3,2,3,3,3,1,1,3,2,2,3,3,3,3,2,4,4,3,1,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
WI123,3,3,3,3,2.3,2,3,4,1,1,4,3,4,2,3,3,1,4,2,2,1.3,4,4,4,3,3,4,4,1,0,0,0,0,0,0,0,0
WI210,3,3,3,3,1,3,3,1,1,1,4,3,4,4,3,4,2,3,1,2,1,3,4,3,3,3,3,3,0,0,0,1,0,0,0,0,0
WI7,3,3,3,3,2,2,3,3,1,2,3,2,2,2,3,3,1,5,1,1,3,3,4,3,3,3,2,3,0,0,1,0,0,0,0,0,0
WI85,3,3,3,3,1,4,3,1,1,1,1,3,3,3,3,3,1,3,1,2,1,3,3,3,3,3,3,3,0,0,0,1,0,0,0,0,0
WY30,3,3,3,3,4,3,3,4,3,2,4,3,3,2,3,3,1,4,2,2,4,5,4,3,3,3,3,3,0,0,0,0,0,0,0,1,0
WY80,3,3,3,3,3,3,3,1,4,1,1,3,3,3,3,3,1,3,3,3,4,3,3,4,3,3,3,3,0,0,0,0,0,0,1,0,0
AR30,4,3,3,3,4,5,4,2,5,1,4,4,3,2,3,3,4,5,1,2,1,2,2,3,3,4,3,3,0,1,0,0,0,0,0,0,0
AR42,4,3,3,3,2,3,2,1,1,1,1,4,3,3,3,3,4,3,2,2,1,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
CA28,4,3,3,3,2,3,3,3,2,2,2,2,3,2,3,3,1,3,2,3,3,3,3,2,2,3,2,2,0,0,0,0,0,0,0,1,0
ID46,4,3,3,3,2,3,2,1,5,1,3,4,3,4,4,3,1,5,3,3,4,4,4,3,3,3,3,3,0,0,0,0,0,0,0,1,0
ID48,4,3,3,2,5,3,2,1,3,2,2,3,3,3,3,4,4,4,3,3,1,4,4,4,4,3,3,3,0,1,0,0,0,0,0,0,0
KS30,4,3,3,4,3,3,3,2,1,2,3,4,4,3,3,3,4,5,2,2,1,3,3,3,3,3,3,3,0,0,0,0,0,0,1,0,0
MT66,4,3,3,2,3,5,1,1,1,1,1,4,3,3,2,4,5,5,2,3,1,4,4,3,3,3,2,3,0,1,0,0,0,0,0,0,0
NM7,4,3,3,3,2,2,2,1,3,2,2,2,4,3,3,4,1,3,2,2,3,4,4,4,3,3,3,3,0,0,0,1,0,0,0,0,0
PA37,4,3,3,3,2,4,3,2,3,3,2,4,3,3,3,3,4,4,2,2,1,4,2,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TN47,4,3,3,3,2,4,4,1,1,2,1,5,4,4,2,4,4,4,2,2,1,5,4,3,3,3,4,4,1,0,0,0,0,0,0,0,0
TX79,4,3,3,3,1,3,3,1,3,1,1,3,3,3,3,3,3,3,2,3,1.6,4,4,3,4,3,3,3,0,1,0,0,0,0,0,0,0
VA28,4,3,3,4,1,4,3,1,1,2,1,3,4,4,2,4,3,4,3,3,4,4,4,4,4,3,3,3,0,1,0,0,0,0,0,0,0
WY43,4,3,3,3,2,4,3,1,3,1,1,2,3,4,3,4,1,5,3,3,4,3,3,4,4,3,3,3,0,0,0,0,0,0,0,1,0
AZ5,5,3,3,1,1,4,2,1,5,2,1,5,4,4,2,4,1,5,4,3,4,2,4,4,4,1,4,4,0,0,0,0,0,0,0,1,0
CA197,2,2,3,2,4,3,2,1,4,3,4,2,2,3,4,2,1,3,3,2,4,3,2,3,1,3,1,1,0,0,0,0,0,0,0,1,0
CA233,2,2,3,1,4,3,3,1,1,3,1,3,2,4,3,2,1,3,3,2,1,3,2,3,3,3,4,4,0,0,0,0,0,0,1,0,0
GA37,2,2,3,2,3,4,4,4,2,3,1,2,3,3,3,4,2,4,2,3,1,3,4,3,3,3,4,4,0,1,0,0,0,0,0,0,0
LA3,2,2,3,2,2,3,2,3,3,1,4,2,2,3,2,2,2,2,2,2,1,2,3,3,3,3,2,2,1,0,0,0,0,0,0,0,0
MT61,2,2,3,3,5,3,3,4,2,4.5,3,2,3,3,2.4,2,1,2,1,1,4,3,3,3,3,3,2,3,0,0,0,0,0,0,0,1,0
MT82,2,2,3,3,3,3,3,1,1,1,1,3,3,3,3,3,1,4,2,1,1,3,2,3,3,3,3,3,0,0,1,0,0,0,0,0,0
OK131,2,2,3,2,3,2,3,2,2,3,1,2,2,3,3,2,3,5,2,1,1,3,2,2,2,4,3,2,0,1,0,0,0,0,0,0,0
OK164,2,2,3,2,1,2,2,1,1,1,2,1,2,2,3,2,1,5,2,3,1,4,4,4,4,3,3,3,0,0,0,1,0,0,0,0,0
OK41,2,2,3,2,3,3,3,2,4,3,2,3,3,3,3,3,2,4,2,3,1,3,3,3,3,3,2,3,0,0,0,1,0,0,0,0,0
OK60,2,2,3,3,3,2,3,1,3,3,1,2,3,3,3,2,1,4,2,2,1,3,3,3,3,3,2,3,0,0,0,1,0,0,0,0,0
OK65,2,2,3,3,3,2,3,2,3,4,1,3,3,3,3,3,3,4,2,2,1,3,3,3,3,3,2,2,0,0,0,1,0,0,0,0,0
OK72,2,2,3,2,1,4,3,3,2,1,1,3,2,4,3,4,3,3,2,3,1,3,4,2,2,3,4,3,0,1,0,0,0,0,0,0,0
TN6,2,2,3,3,1,3,3,4,1,2,4,4,3,3,3,3,4,4,3,2,1,3,3,3,3,3,2,3,0,1,0,0,0,0,0,0,0
WY39,2,2,3,1,2,3,2,1,1,2,1,3,3,3,4,3,1,3,4,4,1,3,3,3,1,3,2,3,0,1,0,0,0,0,0,0,0
CA129,3,2,3,3,4,3,2,1,1,3,3,5,3,3,4,2,5,4,3,2,1,3,2,3,3,3,4,3,0,1,0,0,0,0,0,0,0
CA149,3,2,3,2,1,1,1,3,1,1,4,2,2,4,4,4,1,4,4,3,1,3,3,4,3,2,1,2,0,0,0,0,0,0,0,1,0
CA158,3,2,3,2,3,3,3,1,1,3,2,1,2,3,4,2,1,5,3,2,1,3,2,3,3,3,3,2,0,1,0,0,0,0,0,0,0
CA166,3,2,3,2,1,2,2,3,2,1,2,3,3,4,3,3,3,4,2,1.8,3.3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,0
CA185,3,2,3,3,1,1,2,2,1,1,1,3,3,3,3,3,1,1,4,3,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0,1,0
CA186,3,2,3,2,1,1,1,3,1,1,3,2,3,3,3,3,1,4,3,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0
CA23,3,2,3,2,1,2.7,3,2,2,1,3,3,3,3,2,2,1,2,3,1,1,3,3,3,2,3,2,2,1,0,0,0,0,0,0,0,0
CA29,3,2,3,2,1,2,2,3,1,1,1,3,3,3,3,3,1,3,3,2,4,3,3,4,3,3,2,2,0,0,0,0,0,0,0,1,0
CA299,3,2,3,2,2,3,3,3,2,1,3,3,3,4,3,3,3,2,3,2,2,3,3,4,3,3,3,3,0,0,0,0,0,0,0,0,1
CA3,3,2,3,2,1,1,3,3,1,1,1,2,3,3,3,3,1,3,2,1,2,2,3,3,3,3,2,2,0,0,0,0,0,0,0,1,0
CA43,3,2,3,2,2,1,2,1,1,1,1,2,3,2,3,3,1,4,4,2,1,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
CA67,3,2,3,2,1,3,3,1,3,1,1,3,3,2,2,3,1,3,3,2,1,2,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
CA72,3,2,3,2,4,3,3,1,5,3,1,5,4,3,3,3,1,4,4,3,4,5,3,3,3,5,1,1,0,0,0,0,0,0,0,1,0
CA82,3,2,3,2,1,1,2,3,1,1,1,3,3,3,2,2,1,2,2,1,1,3,2,2,2,3,2,2,0,0,0,0,0,0,0,1,0
GA79,3,2,3,3,2,4,4,2,2,2,1,1,3,4,3,4,2,5,2,2,1,3,4,3,2,3,3,3,0,1,0,0,0,0,0,0,0
GA92,3,2,3,2,4,4,4,4,2,4,3,4,2,4,3,3,5,5,1,3,1,3,4,4,4,4,4,3,0,1,0,0,0,0,0,0,0
KS10,3,2,3,2,1,3,3,3,4,1,1,4,3,3,4,3,2,3,3,2,1,2,2,3,3,3,2,3,1,0,0,0,0,0,0,0,0
KS47,3,2,3,2,3,3,2,3,4,3,3,2,3,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,0,0,0,0,1,0,0,0,0
KS61,3,2,3,2,1,3,3,3,3,1,1,4,2,3,3,2,1,2,2,1,1,4,2,3,2,3,3,3,0,1,0,0,0,0,0,0,0
MN128,3,2,3,3,3,3,3,1,1,1,1,1,1,3,1,3,1,3,2,2,1,3,2,3,1,4,3,3,0,0,0,1,0,0,0,0,0
MS26,3,2,3,2,1,2,2,3,1,1,1,2,3,2,2,3,2,4,3,1,1,3,2,2,2,3,4,4,0,1,0,0,0,0,0,0,0
MS43,3,2,3,2,1,3,3,3,2,1,1,2,4,2,3,3,2,3,4,3,1,3,2,2,2,3,3,3,1,0,0,0,0,0,0,0,0
MS46,3,2,3,3,1,3,3,1,1,1,1,3,2,3,3,2,3,2,2,2,2,3,2,2,2,3,3,4,1,0,0,0,0,0,0,0,0
MT83,3,2,3,3,1,3,3,1,1,1,1,3,4,3,5,3,3,3,3,2,1,3,3,2,2,3,3,3,0,0,0,1,0,0,0,0,0
NC13,3,2,3,2,3,3,3,1,1,3,1,2,2,3,3,3,1,3,2,2,2,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
NC63,3,2,3,2,3,3,3,1,3,2,3,3,3,3,3,3,4,3,2,1,2,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
NM44,3,2,3,4,3,2,3,1,3,3,1,4,3,3,2,3,1,4,2,4,4,3,3,4,4,3,1,2,0,0,0,0,0,0,0,1,0
OH11,3,2,3,3,1,3,3,1,3,2,1,2,2,3,3,4,2,3,1,3,1,3,4,4,3,3,3,3,0,1,0,0,0,0,0,0,0
OK109,3,2,3,2,1,3,2,1,3,1,1,3,3,2,1,2,1,4,2,1,1,4,1,2,2,3,3,2,0,0,0,1,0,0,0,0,0
OK143,3,2,3,3,4,3,3,1,4,4,1,3,2,3,3,3,4,4,2,3,2,4,4,4,4,3,4,4,0,1,0,0,0,0,0,0,0
OK3,3,2,3,4,3,3,3,1,4,3,2,3,3,3,5,2,1,4,1,1,1,2,3,3,3,4,1,3,0,0,0,1,0,0,0,0,0
OK66,3,2,3,2,1,2,2,1,4,1,1,2,2,2,3,2,1,5,3,2,1,4,2,3,2,2,4,3,0,0,0,1,0,0,0,0,0
OK73,3,2,3,3,3,4,3,3,4,3,4,4,3,3,2,3,4,2,1,1,1,4,2,2,2,4,3,2,0,0,0,1,0,0,0,0,0
OK82,3,2,3,2,3,2,3,3,4,3,1,2,3,4,3,3,1,4.2,1,2,1,2,4,3,3,3,2,3,0,0,0,1,0,0,0,0,0
PA14,3,2,3,2,1,3,2,1,5,1,1,4,3,3,4,3,4,3,2,3,4,3,4,3,3,3,2,2,0,0,0,1,0,0,0,0,0
PA67,3,2,3,2,1,2,2,1,5,1,1,4,4,3,3,4,3,5,4,3,1,4,4,3,3,3,3,3,0,1,0,0,0,0,0,0,0
PA87,3,2,3,2,1,2,2,1,1,1,1,4,3,4,3,3,2,4,3,3,1,4,4,4,3,3,3,3,0,0,0,1,0,0,0,0,0
SD29,3,2,3,2,3,2,2,1,2,2,3,4,4,2,3,3,3,4,4,2,1,3,3,3,2,3,3,3,0,0,0,1,0,0,0,0,0
TN12,3,2,3,2,1,3,2,4,1,2,2,4,4,4,3,4,3,4,3,3,1,5,5,5,4,3,3,4,0,1,0,0,0,0,0,0,0
TX102,3,2,3,3,1,3,3,1,1,1,1,5,4,3,3,2,5,4,3,2,1,3,3,3,2,3,3,3,0,1,0,0,0,0,0,0,0
TX269,3,2,3,3,3,3,3,3,2,2,2,2,2,3,3,3,1,3,3,2,1,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0
TX273,3,2,3,1,1,3,3,3,1,1,1,3,3,3,3,3,2,3,3,2,1,4,2,2,2,3,3,3,0,1,0,0,0,0,0,0,0
TX297,3,2,3,2,3,3,3,1,3,1,1,4,3,3,3,3,3,2,3,3,1,3,4,3,3,3,3,3,0,0,0,0,1,0,0,0,0
TX50,3,2,3,2,3,3,3,3,4,3,3,3,3,4,3,3,4,2,2,2,1,3,3,2,3,3,3,3,0,1,0,0,0,0,0,0,0
VA34,3,2,3,2,1,2,2,1,1,4,1,5,4,4,3,4,1,5,4,3,1,4,4,3,3,3,1,2,0,1,0,0,0,0,0,0,0
VA53,3,2,3,2,4,3,3,1,2,1,1,2,2,4,3,2,1,4,3,3,1,3,4,4,4,3,3,3,0,1,0,0,0,0,0,0,0
VA9,3,2,3,3,1,3,3,1,3,1,1,2,3,3,3,3,1,3,2,3,1,4,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
WI160,3,2,3,2,1,2,2,1,1,1,2,2,2,2,2,3,2,3,3,1,1,2,1,1,1,3,3,3,0,0,0,1,0,0,0,0,0
NC89,4,2,3,3,1,3,3,1,1,1,1,1,4,4,3,4,4,3,4,4,1,5,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0
OK20,4,2,3,3,1,3,3,1,3,1,1,3,3,2,3,3,2,4,2,1,2,3,3,3,3,3,3,3,0,1,0,0,0,0,0,0,0
TX173,4,2,3,2,2,4,3,1,4,2,3,3,3,2,3,4,5,3,3,3,1,4,3,2,2,3,3,3,0,1,0,0,0,0,0,0,0
UT15,4,2,3,3,1,1,1,1,4,1,4,4,4,3,3,4,1,4,4,4,4,3,3,4,4,3,1,3,0,0,0,0,0,0,0,1,0
WY73,5,2,3,3,3,4,3,1,5,2,1,3,3,5,3,3,1,5,3,4,4,4,2,5,5,1,5,5,0,0,0,0,0,0,0,1,0
TX41,2,1,3,2,1,3,3,1,5,1,1,2,1,2,3,2,2,2,3,1,1,2,1,2,2,3,3,3,0,1,0,0,0,0,0,0,0
ND62,3,1,3,2,1,1,1,5,3,1,4,3,3,4,4,2,1,4,2,3,4,3,4,3,3,3,3,3,0,0,0,1,0,0,0,0,0
NV43,3,1,3,5,1,3,3,1,3,1,1,3,3,3,3,3,1,5,2,2,4,3,3,3,3,3,1,3,0,0,0,0,0,0,0,1,0
TX191,4,4,3.2,3,1,3,3,1,3,1,1,4,2,3,1,3,2,3,1,3,1,3,3,3,4,3,3,3,1,0,0,0,0,0,0,0,0
MO51,4,4,3.8,3,4,3,3,3,3,3,3,1,4,3,3,2,1,2,2,2,1,3,4,4,4,3,3,3,0,1,0,0,0,0,0,0,0
CT6,4,5,4,4,4,4,4,1,4,1,2,5,4,4,2,4,5,2,2,3,1,4,5,4,3,3,3,3,0,1,0,0,0,0,0,0,0
IA24,4,5,4,4,3,3,3,5,4,4,2,5,3,3,3,4,5,4,2,3,1,4,3,4,4,3,3,3,1,0,0,0,0,0,0,0,0
IA35,4,5,4,5,5,5,3,1,1,4,2,4,4,3,3,4,5,3,3,4,1,4,3,3,3,3,3,3,0,0,0,0,1,0,0,0,0
IA36,4,5,4,5,5,5,2,1,1,4,2,3,4,4,4,4,5,3,3,4,1,5,3,5,3,3,3,3,0,0,0,0,1,0,0,0,0
KS21,4,5,4,4,5,4,3,1,4,2,1,2,4,4,5,3,2,4,2,3,1,5,5,5,4,3,4,4,1,0,0,0,0,0,0,0,0
LA14,4,5,4,3,1,3,4,1,1,1,2,3,4,4,3,4,2,3,3,2,1,4,4,4,3,3,3,3,0,1,0,0,0,0,0,0,0
MO45,4,5,4,4,3,3,3,4,1,4,2,5,4,4,4,4,5,5,3,2,1,4,4,4,4,4,4,4,0,1,0,0,0,0,0,0,0
ND59,4,5,4,3,1,3,3,3,3,2,1,5,4,4,3,3,1,5,3,3,2,4,4,5,4,3,4,4,0,0,0,1,0,0,0,0,0
OH43,4,5,4,5,4,3,3,5,2,3,3,4,4,3,3,4,2,4,2,2,1,5,4,3,4,3,4,4,0,1,0,0,0,0,0,0,0
OK25,4,5,4,4,3,4,3,1,4,1,1,4,4,3,3,5,2,4,2,3,4,5,4,3,3,2,4,4,0,0,0,0,0,0,1,0,0
OK69,4,5,4,4,2,4,4,2,1,4,2,4,3,3,3,4,3,3,1,3,1,3,4,4,4,3,3,3,0,0,0,0,1,0,0,0,0
TX111,4,5,4,3,1,3,3,3,1,1,2,5,4,4,3,4,3,3,3,3,1,4,4,5,5,3,3,3,1,0,0,0,0,0,0,0,0
TX127,4,5,4,4,1,3,3,1,5,1,1,5,3,4,1,4,3,5,4,3,1,4,5,5,3,3,3,3,0,1,0,0,0,0,0,0,0
TX164,4,5,4,3,1,3,3,3,4,1,2,3,3,3,3,3,4,3,2,2,1,3,3,3,3,3,3,2,0,1,0,0,0,0,0,0,0
TX183,4,5,4,3,1,3,4,2,3,1,1,4,4,4,3,4,1,4,2,3,1,4,4,3,4,2,4,4,1,0,0,0,0,0,0,0,0
TX214,4,5,4,3,3,3,3,3,4,3,4,4,3,4,3,3,4,3,1,3,2,3,4,4,4,3,3,3,0,1,0,0,0,0,0,0,0
TX277,4,5,4,4,1,4,4,3,1,1,1,2,1,3,5,3,2,3,1.8,2.8,2.6,4,2,3,3,3,1,1,0,1,0,0,0,0,0,0,0
TX86,4,5,4,4,1,3,3,1,1,1,1,3,4,4,3,4,1,5,4,4,1,4,4,4,3,3,4,4,1,0,0,0,0,0,0,0,0
TX99,4,5,4,4,2,3,3,3,4,1,2,3,3,4,5,4,2,3,2,3,1,5,3,4,5,3,4,4,0,0,0,0,0,0,1,0,0
VA56,4,5,4,3,3,4,4,4,4,4,2,5,3,4,4,3,5,5,4,3,1,3,4,4,4,3,1,1,0,1,0,0,0,0,0,0,0
CT54,5,5,4,3,2,5,5,1,1,1,1,3,3,3,3,3,5,3,2,3,1,4,4,3,5,3.4,3,3,0,1,0,0,0,0,0,0,0
MT10,5,5,4,5,2,3,3,1,5,4,2,5,3,4,5,3,1,2,3,4,4,3,5,5,5,3,2,2,0,0,0,0,0,0,0,1,0
OK160,5,5,4,5,4,3,3,3,4,3,3,4,4,4,2,4,3,3,1,2,2,4,4,4,4,3,2,4,0,0,0,0,1,0,0,0,0
PA121,5,5,4,2,5,4,2,1,2,1,1,3,4,3,3,3,4,5,1,3,1,2,5,4,4,3,2,3,0,0,0,0,1,0,0,0,0
PA57,5,5,4,4,5,4,2,1,1,4,1,4,3,4,4,2,1,4,2,3,1,3,4,3,5,3,3,3,1,0,0,0,0,0,0,0,0
TX98,5,5,4,5,1,3,3,4,4,1,1,3,3,3,3,4,2,4,2,3,1,5,4,4,3,3,3,3,0,0,0,0,1,0,0,0,0
AL34,3,4,4,4,1,3,3,1,1,1,1,4,3,3,3,3,4,4,2,2,1,3,3,3,3,3,3,3,1,0,0,0,0,0,0,0,0
